<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>
2020.04.02	09:04:50.942			5255.0	5.00000000
2020.04.02	09:04:50.942			5255.0	5.00000000
2020.04.02	09:04:50.942			5255.0	5.00000000
2020.04.02	09:04:50.942			5255.0	5.00000000
2020.04.02	09:04:50.944			5255.0	15.00000000
2020.04.02	09:04:51.062			5254.5	5.00000000
2020.04.02	09:04:51.062			5254.5	5.00000000
2020.04.02	09:04:51.062			5255.0	40.00000000
2020.04.02	09:04:51.072			5255.0	10.00000000
2020.04.02	09:04:51.185	5254.5			
2020.04.02	09:04:51.185		5255.0		
2020.04.02	09:04:51.188		5256.5		
2020.04.02	09:04:51.188		5256.0		
2020.04.02	09:04:51.196		5255.5		
2020.04.02	09:04:51.196		5255.0		
2020.04.02	09:04:51.198	5254.0			
2020.04.02	09:04:51.203	5254.5			
2020.04.02	09:04:51.205		5255.5		
2020.04.02	09:04:52.324			5254.5	10.00000000
2020.04.02	09:04:52.594			5255.5	5.00000000
2020.04.02	09:04:52.687	5255.0			
2020.04.02	09:04:52.691		5256.0		
2020.04.02	09:04:52.962			5255.0	5.00000000
2020.04.02	09:04:53.067	5254.5			
2020.04.02	09:04:53.069	5255.0			
2020.04.02	09:04:55.350		5255.5		
2020.04.02	09:04:55.584			5255.5	5.00000000
2020.04.02	09:04:55.726		5256.0		
2020.04.02	09:05:00.290	5255.0			
2020.04.02	09:05:01.425			5255.0	5.00000000
2020.04.02	09:05:01.448	5254.5			
2020.04.02	09:05:01.448	5254.0			
2020.04.02	09:05:01.449		5255.5		
2020.04.02	09:05:01.449	5254.5			
2020.04.02	09:05:01.452	5254.0			
2020.04.02	09:05:01.452		5255.0		
2020.04.02	09:05:01.828	5253.5			
2020.04.02	09:05:02.960	5253.0			
2020.04.02	09:05:02.960		5254.5		
2020.04.02	09:05:02.963	5253.5			
2020.04.02	09:05:04.342			5253.0	5.00000000
2020.04.02	09:05:04.481	5253.0			
2020.04.02	09:05:04.484		5254.0		
2020.04.02	09:05:05.624		5253.5		
2020.04.02	09:05:05.701			5253.5	5.00000000
2020.04.02	09:05:05.995		5254.0		
2020.04.02	09:05:07.140		5253.5		
2020.04.02	09:05:07.609			5253.0	5.00000000
2020.04.02	09:05:07.618			5253.0	20.00000000
2020.04.02	09:05:07.618			5253.0	25.00000000
2020.04.02	09:05:07.620			5252.5	5.00000000
2020.04.02	09:05:07.620			5252.5	5.00000000
2020.04.02	09:05:07.620			5252.5	5.00000000
2020.04.02	09:05:07.770			5252.5	5.00000000
2020.04.02	09:05:07.904	5252.5			
2020.04.02	09:05:07.906	5252.0			
2020.04.02	09:05:07.910		5253.0		
2020.04.02	09:05:07.916	5251.5			
2020.04.02	09:05:07.916		5252.5		
2020.04.02	09:05:07.923		5253.0		
2020.04.02	09:05:07.923	5252.0			
2020.04.02	09:05:08.658	5252.5			
2020.04.02	09:05:08.806			5252.5	5.00000000
2020.04.02	09:05:09.043	5252.0			
2020.04.02	09:05:09.043		5252.5		
2020.04.02	09:05:09.046	5251.5			
2020.04.02	09:05:10.281			5252.0	5.00000000
2020.04.02	09:05:12.194			5252.0	5.00000000
2020.04.02	09:05:13.602	5252.0			
2020.04.02	09:05:13.605		5253.0		
2020.04.02	09:05:13.799			5252.0	5.00000000
2020.04.02	09:05:13.970	5251.5			
2020.04.02	09:05:13.974		5252.5		
2020.04.02	09:05:14.360		5253.0		
2020.04.02	09:05:14.360	5252.0			
2020.04.02	09:05:14.746		5253.5		
2020.04.02	09:05:15.877		5253.0		
2020.04.02	09:05:15.881		5253.5		
2020.04.02	09:05:16.633		5253.0		
2020.04.02	09:05:17.012		5253.5		
2020.04.02	09:05:18.649			5253.5	5.00000000
2020.04.02	09:05:18.665			5253.5	5.00000000
2020.04.02	09:05:18.914		5254.0		
2020.04.02	09:05:18.915	5252.5			
2020.04.02	09:05:18.915	5253.0			
2020.04.02	09:05:20.438		5253.5		
2020.04.02	09:05:21.067			5253.0	5.00000000
2020.04.02	09:05:21.067			5252.5	5.00000000
2020.04.02	09:05:21.205	5252.5			
2020.04.02	09:05:21.209		5253.0		
2020.04.02	09:05:21.210	5252.0			
2020.04.02	09:05:21.213		5253.5		
2020.04.02	09:05:21.213		5253.0		
2020.04.02	09:05:21.581		5253.5		
2020.04.02	09:05:21.581		5253.0		
2020.04.02	09:05:22.333		5253.5		
2020.04.02	09:05:22.712	5252.5			
2020.04.02	09:05:23.102	5253.0			
2020.04.02	09:05:23.483	5252.5			
2020.04.02	09:05:23.538			5253.0	5.00000000
2020.04.02	09:05:24.013			5253.5	5.00000000
2020.04.02	09:05:24.249	5253.0			
2020.04.02	09:05:24.249		5254.0		
2020.04.02	09:05:26.089			5253.5	5.00000000
2020.04.02	09:05:26.089			5253.0	5.00000000
2020.04.02	09:05:26.089			5253.0	5.00000000
2020.04.02	09:05:26.089			5253.0	5.00000000
2020.04.02	09:05:26.098			5253.5	5.00000000
2020.04.02	09:05:26.140		5254.5		
2020.04.02	09:05:26.140	5253.5			
2020.04.02	09:05:26.142	5253.0			
2020.04.02	09:05:26.144		5254.0		
2020.04.02	09:05:26.144	5252.5			
2020.04.02	09:05:26.146	5253.0			
2020.04.02	09:05:27.796			5254.0	5.00000000
2020.04.02	09:05:27.796			5254.0	5.00000000
2020.04.02	09:05:28.032		5254.5		
2020.04.02	09:05:28.032	5253.5			
2020.04.02	09:05:28.417		5254.0		
2020.04.02	09:05:28.417	5253.0			
2020.04.02	09:05:28.732			5253.0	15.00000000
2020.04.02	09:05:28.736			5253.0	5.00000000
2020.04.02	09:05:28.736			5253.0	5.00000000
2020.04.02	09:05:28.737			5253.0	25.00000000
2020.04.02	09:05:28.807	5252.5			
2020.04.02	09:05:28.807		5253.0		
2020.04.02	09:05:28.817		5253.5		
2020.04.02	09:05:30.314		5253.0		
2020.04.02	09:05:30.732			5253.0	5.00000000
2020.04.02	09:05:31.338			5253.0	5.00000000
2020.04.02	09:05:31.340			5253.0	10.00000000
2020.04.02	09:05:31.371			5252.5	5.00000000
2020.04.02	09:05:31.372			5252.5	5.00000000
2020.04.02	09:05:31.430			5253.0	5.00000000
2020.04.02	09:05:31.456		5253.5		
2020.04.02	09:05:31.458	5252.0			
2020.04.02	09:05:31.461	5252.5			
2020.04.02	09:05:32.978	5252.0			
2020.04.02	09:05:32.982		5253.0		
2020.04.02	09:05:32.997			5252.5	5.00000000
2020.04.02	09:05:33.360		5253.5		
2020.04.02	09:05:34.120		5253.0		
2020.04.02	09:05:35.271		5253.5		
2020.04.02	09:05:35.275	5251.5			
2020.04.02	09:05:35.275		5252.0		
2020.04.02	09:05:35.280			5252.0	5.00000000
2020.04.02	09:05:35.280			5252.0	5.00000000
2020.04.02	09:05:35.280			5252.0	5.00000000
2020.04.02	09:05:35.280			5252.0	5.00000000
2020.04.02	09:05:35.280			5252.0	5.00000000
2020.04.02	09:05:35.280			5252.0	5.00000000
2020.04.02	09:05:35.284			5252.0	10.00000000
2020.04.02	09:05:35.285		5252.5		
2020.04.02	09:05:35.286			5252.0	25.00000000
2020.04.02	09:05:35.289			5252.0	35.00000000
2020.04.02	09:05:36.452			5252.0	5.00000000
2020.04.02	09:05:37.153		5252.0		
2020.04.02	09:05:37.919		5252.5		
2020.04.02	09:05:39.059	5252.0			
2020.04.02	09:05:40.198		5253.0		
2020.04.02	09:05:40.963		5252.5		
2020.04.02	09:05:41.335		5253.0		
2020.04.02	09:05:42.365			5252.0	5.00000000
2020.04.02	09:05:42.365			5252.0	5.00000000
2020.04.02	09:05:42.365			5251.5	20.00000000
2020.04.02	09:05:42.365			5251.5	5.00000000
2020.04.02	09:05:42.365			5251.5	10.00000000
2020.04.02	09:05:42.372			5251.0	5.00000000
2020.04.02	09:05:42.372			5251.0	5.00000000
2020.04.02	09:05:42.382			5250.5	5.00000000
2020.04.02	09:05:42.383			5250.0	5.00000000
2020.04.02	09:05:42.405			5250.0	5.00000000
2020.04.02	09:05:42.491	5251.0			
2020.04.02	09:05:42.491		5251.5		
2020.04.02	09:05:42.497	5250.5			
2020.04.02	09:05:42.499		5251.0		
2020.04.02	09:05:42.508	5250.0			
2020.04.02	09:05:43.624	5250.5			
2020.04.02	09:05:43.624		5251.5		
2020.04.02	09:05:43.686			5251.0	5.00000000
2020.04.02	09:05:43.817			5251.5	5.00000000
2020.04.02	09:05:44.763		5251.0		
2020.04.02	09:05:44.763	5250.0			
2020.04.02	09:05:44.810			5250.5	5.00000000
2020.04.02	09:05:45.525	5250.5			
2020.04.02	09:05:45.525		5251.5		
2020.04.02	09:05:45.534			5251.0	5.00000000
2020.04.02	09:05:45.785			5251.0	5.00000000
2020.04.02	09:05:46.395			5250.5	5.00000000
2020.04.02	09:05:46.918			5250.5	5.00000000
2020.04.02	09:05:46.920			5250.5	10.00000000
2020.04.02	09:05:46.920			5250.5	5.00000000
2020.04.02	09:05:47.043	5250.0			
2020.04.02	09:05:47.043		5251.0		
2020.04.02	09:05:47.418		5251.5		
2020.04.02	09:05:47.420		5251.0		
2020.04.02	09:05:47.431		5250.5		
2020.04.02	09:05:48.942		5251.0		
2020.04.02	09:05:48.949			5250.5	5.00000000
2020.04.02	09:05:49.957	5250.5			
2020.04.02	09:05:51.005			5250.5	5.00000000
2020.04.02	09:05:51.219	5250.0			
2020.04.02	09:05:52.360	5250.5			
2020.04.02	09:05:53.880	5250.0			
2020.04.02	09:05:53.903			5250.5	5.00000000
2020.04.02	09:05:54.625			5250.0	5.00000000
2020.04.02	09:05:54.625			5250.0	10.00000000
2020.04.02	09:05:54.649		5250.5		
2020.04.02	09:05:54.653		5251.0		
2020.04.02	09:05:54.654	5249.5			
2020.04.02	09:05:54.654		5250.0		
2020.04.02	09:05:54.656	5249.0			
2020.04.02	09:05:54.667		5249.5		
2020.04.02	09:05:54.759			5249.5	5.00000000
2020.04.02	09:05:55.050		5250.0		
2020.04.02	09:05:57.679	5249.5			
2020.04.02	09:05:59.877			5249.5	5.00000000
2020.04.02	09:05:59.877			5249.5	5.00000000
2020.04.02	09:05:59.879			5249.5	10.00000000
2020.04.02	09:05:59.880			5249.5	5.00000000
2020.04.02	09:05:59.880			5249.5	5.00000000
2020.04.02	09:05:59.882			5249.5	55.00000000
2020.04.02	09:05:59.886			5250.0	5.00000000
2020.04.02	09:05:59.886			5250.0	5.00000000
2020.04.02	09:05:59.886			5250.0	5.00000000
2020.04.02	09:05:59.886			5250.0	5.00000000
2020.04.02	09:05:59.967	5249.0			
2020.04.02	09:05:59.967		5249.5		
2020.04.02	09:05:59.972		5250.0		
2020.04.02	09:05:59.974	5249.5			
2020.04.02	09:05:59.976		5250.5		
2020.04.02	09:05:59.978		5251.0		
2020.04.02	09:05:59.978		5250.5		
2020.04.02	09:06:00.336	5249.5			
2020.04.02	09:06:01.104	5250.0			
2020.04.02	09:06:01.104		5251.0		
2020.04.02	09:06:02.146			5250.0	5.00000000
2020.04.02	09:06:02.146			5249.5	5.00000000
2020.04.02	09:06:02.146			5249.5	5.00000000
2020.04.02	09:06:02.146			5249.5	5.00000000
2020.04.02	09:06:02.146			5249.5	5.00000000
2020.04.02	09:06:02.146			5249.5	5.00000000
2020.04.02	09:06:02.146			5249.0	5.00000000
2020.04.02	09:06:02.146			5249.0	5.00000000
2020.04.02	09:06:02.146			5249.0	5.00000000
2020.04.02	09:06:02.146			5249.0	5.00000000
2020.04.02	09:06:02.146			5249.0	5.00000000
2020.04.02	09:06:02.146			5249.0	5.00000000
2020.04.02	09:06:02.146			5249.0	5.00000000
2020.04.02	09:06:02.146			5248.5	5.00000000
2020.04.02	09:06:02.159			5249.5	5.00000000
2020.04.02	09:06:02.250	5248.5			
2020.04.02	09:06:02.256		5250.5		
2020.04.02	09:06:02.259		5250.0		
2020.04.02	09:06:02.261	5249.0			
2020.04.02	09:06:03.392		5250.5		
2020.04.02	09:06:03.766	5249.5			
2020.04.02	09:06:03.768	5250.0			
2020.04.02	09:06:03.768		5251.0		
2020.04.02	09:06:06.043		5251.5		
2020.04.02	09:06:06.341			5250.0	5.00000000
2020.04.02	09:06:06.341			5250.0	10.00000000
2020.04.02	09:06:06.341			5250.0	5.00000000
2020.04.02	09:06:06.341			5250.0	5.00000000
2020.04.02	09:06:06.345			5250.0	5.00000000
2020.04.02	09:06:06.347			5250.0	5.00000000
2020.04.02	09:06:06.347			5250.0	10.00000000
2020.04.02	09:06:06.347			5250.0	5.00000000
2020.04.02	09:06:06.350			5250.5	5.00000000
2020.04.02	09:06:06.394			5251.0	5.00000000
2020.04.02	09:06:06.398			5250.5	5.00000000
2020.04.02	09:06:06.430	5249.5			
2020.04.02	09:06:06.430		5250.0		
2020.04.02	09:06:06.434		5250.5		
2020.04.02	09:06:06.437	5250.0			
2020.04.02	09:06:06.438		5251.0		
2020.04.02	09:06:06.438	5250.5			
2020.04.02	09:06:06.441		5251.5		
2020.04.02	09:06:07.073			5250.5	5.00000000
2020.04.02	09:06:07.181		5251.0		
2020.04.02	09:06:07.937		5251.5		
2020.04.02	09:06:08.327		5251.0		
2020.04.02	09:06:09.090		5251.5		
2020.04.02	09:06:09.099			5251.0	5.00000000
2020.04.02	09:06:09.099			5251.0	5.00000000
2020.04.02	09:06:12.884	5251.0			
2020.04.02	09:06:13.907			5251.5	5.00000000
2020.04.02	09:06:14.023		5252.0		
2020.04.02	09:06:14.410	5250.5			
2020.04.02	09:06:14.410		5251.0		
2020.04.02	09:06:14.443			5251.0	5.00000000
2020.04.02	09:06:14.443			5251.0	5.00000000
2020.04.02	09:06:16.095			5251.0	15.00000000
2020.04.02	09:06:16.304		5251.5		
2020.04.02	09:06:16.305	5251.0			
2020.04.02	09:06:16.308		5252.0		
2020.04.02	09:06:16.837			5251.0	35.00000000
2020.04.02	09:06:16.837			5251.0	5.00000000
2020.04.02	09:06:16.837			5250.5	10.00000000
2020.04.02	09:06:17.066	5250.5			
2020.04.02	09:06:17.066		5251.5		
2020.04.02	09:06:23.141		5251.0		
2020.04.02	09:06:25.370			5250.5	5.00000000
2020.04.02	09:06:25.419	5250.0			
2020.04.02	09:06:25.419		5251.5		
2020.04.02	09:06:25.420		5250.5		
2020.04.02	09:06:30.468			5250.5	5.00000000
2020.04.02	09:06:30.470			5250.5	5.00000000
2020.04.02	09:06:30.471			5250.5	5.00000000
2020.04.02	09:06:30.471			5250.5	5.00000000
2020.04.02	09:06:30.747		5251.0		
2020.04.02	09:06:30.747		5251.5		
2020.04.02	09:06:30.747	5250.5			
2020.04.02	09:06:31.507		5252.0		
2020.04.02	09:06:34.544		5251.5		
2020.04.02	09:06:35.919			5250.5	5.00000000
2020.04.02	09:06:35.919			5250.5	5.00000000
2020.04.02	09:06:35.919			5250.5	5.00000000
2020.04.02	09:06:35.922			5250.5	5.00000000
2020.04.02	09:06:35.924			5250.5	5.00000000
2020.04.02	09:06:35.925			5250.5	35.00000000
2020.04.02	09:06:36.073	5250.0			
2020.04.02	09:06:36.073		5250.5		
2020.04.02	09:06:36.084		5251.5		
2020.04.02	09:06:36.086	5250.5			
2020.04.02	09:06:43.644			5250.5	5.00000000
2020.04.02	09:06:43.644			5250.5	5.00000000
2020.04.02	09:06:43.644			5250.0	10.00000000
2020.04.02	09:06:43.644			5250.0	5.00000000
2020.04.02	09:06:43.644			5250.0	5.00000000
2020.04.02	09:06:43.644			5250.0	5.00000000
2020.04.02	09:06:43.647			5250.0	5.00000000
2020.04.02	09:06:43.648			5250.0	10.00000000
2020.04.02	09:06:43.650			5250.5	5.00000000
2020.04.02	09:06:43.654			5250.5	5.00000000
2020.04.02	09:06:43.656			5250.5	5.00000000
2020.04.02	09:06:43.683	5249.5			
2020.04.02	09:06:43.683		5250.0		
2020.04.02	09:06:43.687	5249.0			
2020.04.02	09:06:43.689		5251.0		
2020.04.02	09:06:43.689	5250.0			
2020.04.02	09:06:43.690	5249.0			
2020.04.02	09:06:43.692		5250.5		
2020.04.02	09:06:43.692		5251.0		
2020.04.02	09:06:43.694	5250.5			
2020.04.02	09:06:43.700		5251.5		
2020.04.02	09:06:46.146			5250.5	5.00000000
2020.04.02	09:06:46.149			5250.5	5.00000000
2020.04.02	09:06:46.152			5250.5	5.00000000
2020.04.02	09:06:46.335	5250.0			
2020.04.02	09:06:46.336	5250.5			
2020.04.02	09:06:47.477	5250.0			
2020.04.02	09:06:47.477		5250.5		
2020.04.02	09:06:47.479	5249.0			
2020.04.02	09:06:47.502			5250.5	5.00000000
2020.04.02	09:06:47.506			5250.5	5.00000000
2020.04.02	09:06:47.510			5250.0	5.00000000
2020.04.02	09:06:47.512			5250.5	5.00000000
2020.04.02	09:06:47.514			5250.5	5.00000000
2020.04.02	09:06:48.613		5250.0		
2020.04.02	09:06:50.139		5250.5		
2020.04.02	09:06:50.517	5249.5			
2020.04.02	09:06:53.935	5250.0			
2020.04.02	09:06:56.988			5250.5	5.00000000
2020.04.02	09:07:00.018	5250.0			
2020.04.02	09:07:00.180			5250.0	5.00000000
2020.04.02	09:07:00.180			5250.0	10.00000000
2020.04.02	09:07:00.180			5250.0	5.00000000
2020.04.02	09:07:00.402	5249.5			
2020.04.02	09:07:00.402		5250.0		
2020.04.02	09:07:00.402	5249.0			
2020.04.02	09:07:00.407	5249.5			
2020.04.02	09:07:00.991			5249.5	5.00000000
2020.04.02	09:07:00.994			5249.5	5.00000000
2020.04.02	09:07:00.995			5249.5	5.00000000
2020.04.02	09:07:01.085			5249.5	5.00000000
2020.04.02	09:07:01.162	5249.0			
2020.04.02	09:07:01.164		5249.5		
2020.04.02	09:07:01.164		5250.0		
2020.04.02	09:07:01.272			5250.0	5.00000000
2020.04.02	09:07:01.285			5250.0	20.00000000
2020.04.02	09:07:01.287			5250.0	5.00000000
2020.04.02	09:07:01.543	5249.5			
2020.04.02	09:07:06.183			5250.0	5.00000000
2020.04.02	09:07:06.479	5248.5			
2020.04.02	09:07:06.479		5249.0		
2020.04.02	09:07:06.564			5249.5	5.00000000
2020.04.02	09:07:06.564			5249.5	5.00000000
2020.04.02	09:07:06.564			5249.5	5.00000000
2020.04.02	09:07:06.564			5249.0	5.00000000
2020.04.02	09:07:06.564			5249.0	5.00000000
2020.04.02	09:07:06.564			5249.0	5.00000000
2020.04.02	09:07:06.564			5249.0	5.00000000
2020.04.02	09:07:06.567			5249.0	5.00000000
2020.04.02	09:07:06.575			5249.0	5.00000000
2020.04.02	09:07:06.859		5250.0		
2020.04.02	09:07:06.859	5249.0			
2020.04.02	09:07:06.868	5248.5			
2020.04.02	09:07:06.868	5249.0			
2020.04.02	09:07:07.241		5249.5		
2020.04.02	09:07:07.241	5248.5			
2020.04.02	09:07:08.386	5249.0			
2020.04.02	09:07:08.386		5250.0		
2020.04.02	09:07:12.935		5249.5		
2020.04.02	09:07:12.945		5250.0		
2020.04.02	09:07:14.078	5249.5			
2020.04.02	09:07:14.456	5249.0			
2020.04.02	09:07:15.214		5249.5		
2020.04.02	09:07:17.037			5249.0	5.00000000
2020.04.02	09:07:17.037			5249.0	5.00000000
2020.04.02	09:07:17.126	5248.5			
2020.04.02	09:07:17.126		5249.0		
2020.04.02	09:07:17.502	5248.0			
2020.04.02	09:07:17.587			5248.5	10.00000000
2020.04.02	09:07:17.589			5248.5	10.00000000
2020.04.02	09:07:17.592			5248.5	5.00000000
2020.04.02	09:07:17.903		5248.5		
2020.04.02	09:07:17.907		5249.0		
2020.04.02	09:07:17.909	5248.5			
2020.04.02	09:07:17.958			5248.5	5.00000000
2020.04.02	09:07:17.958			5249.0	30.00000000
2020.04.02	09:07:19.017	5248.0			
2020.04.02	09:07:22.350			5248.5	5.00000000
2020.04.02	09:07:22.613			5248.0	5.00000000
2020.04.02	09:07:22.613			5248.0	5.00000000
2020.04.02	09:07:22.613			5248.0	5.00000000
2020.04.02	09:07:22.624			5247.5	5.00000000
2020.04.02	09:07:22.793			5247.5	5.00000000
2020.04.02	09:07:22.793			5247.0	5.00000000
2020.04.02	09:07:22.796			5247.0	5.00000000
2020.04.02	09:07:22.796			5247.0	5.00000000
2020.04.02	09:07:22.829		5248.5		
2020.04.02	09:07:22.829	5247.5			
2020.04.02	09:07:22.831	5247.0			
2020.04.02	09:07:22.833	5247.5			
2020.04.02	09:07:22.839	5247.0			
2020.04.02	09:07:22.844		5248.0		
2020.04.02	09:07:22.849		5248.5		
2020.04.02	09:07:23.579		5248.0		
2020.04.02	09:07:24.720		5247.5		
2020.04.02	09:07:24.824			5247.5	5.00000000
2020.04.02	09:07:25.103		5248.0		
2020.04.02	09:07:25.103		5248.5		
2020.04.02	09:07:25.107	5247.5			
2020.04.02	09:07:25.384			5248.0	5.00000000
2020.04.02	09:07:25.384			5248.0	5.00000000
2020.04.02	09:07:25.384			5248.0	5.00000000
2020.04.02	09:07:25.384			5247.5	5.00000000
2020.04.02	09:07:25.510		5249.0		
2020.04.02	09:07:25.512	5248.0			
2020.04.02	09:07:25.512	5247.5			
2020.04.02	09:07:25.514		5248.5		
2020.04.02	09:07:25.693			5248.5	5.00000000
2020.04.02	09:07:25.861	5248.0			
2020.04.02	09:07:25.861		5249.0		
2020.04.02	09:07:27.009	5248.5			
2020.04.02	09:07:27.014		5249.5		
2020.04.02	09:07:27.054			5249.0	10.00000000
2020.04.02	09:07:27.054			5249.0	5.00000000
2020.04.02	09:07:27.054			5249.0	5.00000000
2020.04.02	09:07:30.797	5249.0			
2020.04.02	09:07:31.712			5249.5	5.00000000
2020.04.02	09:07:31.940		5250.0		
2020.04.02	09:07:32.458			5250.0	5.00000000
2020.04.02	09:07:33.080	5248.5			
2020.04.02	09:07:33.080		5249.0		
2020.04.02	09:07:33.174			5249.0	5.00000000
2020.04.02	09:07:33.174			5249.0	10.00000000
2020.04.02	09:07:33.178			5249.0	5.00000000
2020.04.02	09:07:38.704			5248.5	5.00000000
2020.04.02	09:07:38.704			5248.0	10.00000000
2020.04.02	09:07:38.704			5248.0	5.00000000
2020.04.02	09:07:38.708			5248.0	5.00000000
2020.04.02	09:07:38.709			5248.0	5.00000000
2020.04.02	09:07:38.790	5247.5			
2020.04.02	09:07:38.790		5248.0		
2020.04.02	09:07:39.883			5248.0	5.00000000
2020.04.02	09:07:40.047			5248.0	5.00000000
2020.04.02	09:07:41.295			5247.5	5.00000000
2020.04.02	09:07:41.295			5247.5	5.00000000
2020.04.02	09:07:41.295			5247.5	5.00000000
2020.04.02	09:07:41.295			5247.0	5.00000000
2020.04.02	09:07:41.295			5247.0	5.00000000
2020.04.02	09:07:41.295			5247.0	15.00000000
2020.04.02	09:07:41.301			5247.5	5.00000000
2020.04.02	09:07:41.449	5247.0			
2020.04.02	09:07:41.459	5247.5			
2020.04.02	09:07:43.625			5247.5	5.00000000
2020.04.02	09:07:43.730	5247.0			
2020.04.02	09:07:43.730		5247.5		
2020.04.02	09:07:44.523			5247.5	5.00000000
2020.04.02	09:07:44.803			5247.5	5.00000000
2020.04.02	09:07:44.804			5247.5	5.00000000
2020.04.02	09:07:44.805			5247.5	5.00000000
2020.04.02	09:07:44.806			5247.5	5.00000000
2020.04.02	09:07:44.808			5247.5	5.00000000
2020.04.02	09:07:44.876		5248.0		
2020.04.02	09:07:44.876	5247.5			
2020.04.02	09:07:44.947			5247.5	5.00000000
2020.04.02	09:07:44.948			5247.5	5.00000000
2020.04.02	09:07:45.719			5247.5	5.00000000
2020.04.02	09:07:45.719			5247.0	15.00000000
2020.04.02	09:07:45.936			5247.0	10.00000000
2020.04.02	09:07:45.936			5247.0	10.00000000
2020.04.02	09:07:45.937			5247.0	10.00000000
2020.04.02	09:07:45.947			5247.0	5.00000000
2020.04.02	09:07:45.949			5247.0	5.00000000
2020.04.02	09:07:46.010		5248.5		
2020.04.02	09:07:46.010	5247.0			
2020.04.02	09:07:46.016		5247.5		
2020.04.02	09:07:46.019	5246.5			
2020.04.02	09:07:46.021		5247.0		
2020.04.02	09:07:46.023	5246.0			
2020.04.02	09:07:46.027		5247.5		
2020.04.02	09:07:46.027		5247.0		
2020.04.02	09:07:46.693			5247.0	5.00000000
2020.04.02	09:07:46.768	5246.5			
2020.04.02	09:07:46.769		5247.5		
2020.04.02	09:07:47.140		5247.0		
2020.04.02	09:07:47.787			5247.0	5.00000000
2020.04.02	09:07:48.031			5247.0	10.00000000
2020.04.02	09:07:48.031			5247.0	5.00000000
2020.04.02	09:07:48.031			5247.0	20.00000000
2020.04.02	09:07:48.031			5247.0	5.00000000
2020.04.02	09:07:48.293		5247.5		
2020.04.02	09:07:48.298	5247.0			
2020.04.02	09:07:48.298		5248.0		
2020.04.02	09:07:48.304		5248.5		
2020.04.02	09:07:48.676		5249.0		
2020.04.02	09:07:48.676	5248.5			
2020.04.02	09:07:48.678			5248.5	5.00000000
2020.04.02	09:07:48.678			5248.5	5.00000000
2020.04.02	09:07:48.678			5248.5	5.00000000
2020.04.02	09:07:48.678			5248.5	5.00000000
2020.04.02	09:07:48.678	5247.0			
2020.04.02	09:07:48.678	5247.5			
2020.04.02	09:07:48.680		5248.5		
2020.04.02	09:07:48.680	5248.0			
